# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8529877485286896,4.4,0.0,0,3.0,0,180.0,0.0,0.0
 0.11535362858464908,1.8729474379701574,4.4,0.0,0.3460608857539472,3.0,0,180.0,0.0,0.0
 0.16303067831507842,1.8928562516365015,4.4,0.0,0.48909203494523523,2.9999999999999996,0,180.0,0.0,0.0
 0.1995439308956176,1.9127144190646022,4.4,0.0,0.5986317926868528,3.000000000000003,0,180.0,0.0,0.0
 0.23026712207441402,1.9325221697913393,4.4,0.0,0.6908013662232422,3.000000000000001,0,180.0,0.0,0.0
 0.2572832224416029,1.9522797333535926,4.4,0.0,0.7718496673248088,2.999999999999998,0,180.0,0.0,0.0
 0.2816612513399175,1.9719873392882419,4.4,0.0,0.8449837540197525,2.999999999999998,0,180.0,0.0,0.0
 0.30403669581535425,1.991645217132167,4.4,0.0,0.9121100874460628,3.0000000000000027,0,180.0,0.0,1.3672695353339492e-12
 0.3248238988473169,2.0112535964222475,4.4,0.0,0.9744716965419506,2.9999999999999973,0,180.00000000000003,0.0,-1.4584983859365803e-12
 0.3443108655141692,2.030812706695364,4.4,0.0,1.0329325965425076,3.0000000000000027,0,180.0,0.0,0.0
 0.36270743854122633,2.050322777488396,4.4,0.0,1.0881223156236792,3.000000000000009,0,180.0,0.0,0.0
 0.3801721450514517,2.0697840383382227,4.4,0.0,1.1405164351543553,3.0,0,180.0,0.0,0.0
 0.39682823341510953,2.0891967187817246,4.4,0.0,1.190484700245329,3.0000000000000067,0,180.0,0.0,0.0
 0.4127737877878486,2.1085610483557815,4.4,0.0,1.2383213633635461,2.9999999999999964,0,180.0,0.0,1.8558565119580127e-12
 0.4280883927949016,2.1278772565972726,4.4,0.0,1.284265178384705,3.0,0,180.00000000000003,0.0,-1.926987862920724e-12
 0.4428376862270488,2.147145573043079,4.4,0.0,1.3285130586811467,3.0000000000000036,0,180.0,0.0,0.0
 0.45707656448447054,2.166366227230079,4.4,0.0,1.371229693453412,3.000000000000008,0,180.0,0.0,0.0
 0.4708514982925184,2.185539448695154,4.4,0.0,1.4125544948775555,2.999999999999992,0,180.0,0.0,0.0
 0.4842022431770239,2.2046654669751824,4.4,0.0,1.452606729531072,2.999999999999996,0,180.0,0.0,-2.1928834972956613e-12
 0.49716312754021724,2.223744511607045,4.4,0.0,1.491489382620652,2.9999999999999916,0,179.99999999999997,0.0,2.2555280157839893e-12
 0.5097640392697597,2.2427768121276213,4.4,0.0,1.529292117809279,2.9999999999999956,0,180.0,0.0,0.0
 0.5220311929026853,2.2617625980737905,4.4,0.0,1.5660935787080559,2.999999999999991,0,180.0,0.0,0.0
 0.5339877342247632,2.280702098982434,4.4,0.0,1.6019632026742894,2.9999999999999813,0,180.0,0.0,0.0
 0.5456542225388655,2.29959554439043,4.4,0.0,1.6369626676165963,2.9999999999999907,0,180.0,0.0,2.4942707932894643e-12
 0.5570490195700737,2.31844316383466,4.4,0.0,1.6711470587102206,2.9999999999999902,0,180.00000000000003,0.0,-2.5514150905701193e-12
 0.568188606200038,2.337245186852002,4.4,0.0,1.7045658186001134,2.9999999999999902,0,180.0,0.0,-2.6076789205406094e-12
 0.5790878427611525,2.3560018429793375,4.4,0.0,1.7372635282834572,3.00000000000001,0,179.99999999999997,0.0,0.0
 0.5897601847219234,2.374713361753545,4.4,0.0,1.7692805541657697,3.0,0,179.99999999999997,0.0,5.4355678763361205e-12
 0.6002178627702975,2.393379972711505,4.4,0.0,1.8006535883108923,3.0000000000000107,0,180.00000000000003,0.0,-2.7717216888849996e-12
 0.6104720342278357,2.412001905390097,4.4,0.0,1.8314161026835067,3.0,0,180.0,0.0,0.0
 0.6205329111860288,2.4305793893262013,4.4,0.0,1.861598733558086,2.999999999999978,0,180.0,0.0,0.0
 0.6304098695970256,2.4491126540566976,4.4,0.0,1.8912296087910763,3.0,0,180.0,0.0,0.0
 0.6401115426703776,2.4676019291184654,4.4,0.0,1.9203346280111322,2.9999999999999885,0,180.0,0.0,0.0
 0.6496459012516975,2.486047444048385,4.4,0.0,1.948937703755092,3.0,0,180.0,0.0,0.0
 0.659020323335908,2.5044494283833365,4.4,0.0,1.9770609700077235,3.0000000000000235,0,180.0,0.0,0.0
 0.6682416544591778,2.5228081116601984,4.4,0.0,2.0047249633775333,3.000000000000024,0,180.0,0.0,0.0
 0.6773162603920279,2.5411237234158515,4.4,0.0,2.0319487811760832,2.9999999999999876,0,180.0,0.0,0.0
 0.686250073301022,2.5593964931871764,4.4,0.0,2.0587502199030654,2.9999999999999876,0,180.0,0.0,0.0
 0.695048632342784,2.577626650511051,4.4,0.0,2.0851458970283514,2.9999999999999747,0,180.0,0.0,0.0
 0.7037171194903378,2.595814424924357,4.4,0.0,2.1111513584710124,2.9999999999999742,0,180.0,0.0,0.0
 0.7122603912593031,2.6139600459639727,4.4,0.0,2.1367811737779085,3.000000000000026,0,180.0,0.0,0.0
 0.7206830068937335,2.6320637431667793,4.4,0.0,2.1620490206812,3.0,0,180.0,0.0,0.0
 0.7289892534831893,2.650125746069656,4.4,0.0,2.186967760449567,2.99999999999996,0,180.0,0.0,0.0
 0.7371831684101279,2.668146284209482,4.4,0.0,2.2115495052303826,3.0,0,180.0,0.0,0.0
 0.7452685594667419,2.686125587123138,4.4,0.0,2.2358056784002245,2.9999999999999862,0,180.0,0.0,0.0
