# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8245613086970867,2.75,0.0,0,2.0,0,180.0,0.0,0.0
 0.15148553346015475,1.8475091755447943,2.75,0.0,0.3029710669203095,2.0,0,180.0,0.0,0.0
 0.21451209526889325,1.8705767477137374,2.75,0.0,0.42902419053778645,1.9999999999999991,0,180.0,0.0,0.0
 0.263060186209483,1.8937619702656545,2.75,0.0,0.5261203724189659,1.999999999999999,0,180.0,0.0,0.0
 0.30414055889538927,1.9170627882622864,2.75,0.0,0.6082811177907784,2.0,0,180.0,0.0,0.0
 0.34046415092970544,1.9404771467653719,2.75,0.0,0.6809283018594108,2.0,0,180.0,0.0,0.0
 0.373418909724138,1.9640029908366505,2.75,0.0,0.7468378194482759,2.0,0,180.0,0.0,0.0
 0.4038278802172725,1.9876382655378624,2.75,0.0,0.8076557604345448,1.9999999999999964,0,180.0,0.0,1.0008187655604405e-12
 0.4322263379685002,2.0113809159307467,2.75,0.0,0.8644526759370001,2.0,0,180.00000000000003,0.0,-1.0621348169546202e-12
 0.45898537926600275,2.035228887077043,2.75,0.0,0.9179707585320053,2.0,0,180.0,0.0,0.0
 0.48437466422326886,2.059180124038491,2.75,0.0,0.9687493284465375,2.0,0,180.0,0.0,0.0
 0.508597348773805,2.08323257187683,2.75,0.0,1.01719469754761,2.0000000000000093,0,180.0,0.0,0.0
 0.5318109315882045,2.1073841756538005,2.75,0.0,1.063621863176409,2.0,0,180.0,0.0,0.0
 0.5541403899140127,2.1316328804311406,2.75,0.0,1.1082807798280252,1.99999999999999,0,180.0,0.0,1.319090926962787e-12
 0.5756868268194997,2.1559766312705912,2.75,0.0,1.1513736536389991,2.0,0,180.00000000000003,0.0,-1.3633774070321347e-12
 0.5965333725256323,2.1804133732338915,2.75,0.0,1.1930667450512644,2.0,0,180.0,0.0,0.0
 0.6167493353751541,2.204941051382781,2.75,0.0,1.233498670750308,2.0,0,180.0,0.0,0.0
 0.6363931977024205,2.2295576107789987,2.75,0.0,1.2727863954048408,2.0,0,180.0,0.0,0.0
 0.6555148265197349,2.254260996484285,2.75,0.0,1.3110296530394696,2.0,0,180.0,0.0,-1.5245808737721387e-12
 0.6741571366256479,2.279049153560379,2.75,0.0,1.3483142732512956,2.0,0,179.99999999999997,0.0,1.5616129458772177e-12
 0.692357363196156,2.3039200270690205,2.75,0.0,1.3847147263923119,2.0,0,180.0,0.0,0.0
 0.7101480503211022,2.3288715620719493,2.75,0.0,1.4202961006422041,2.0,0,180.0,0.0,0.0
 0.7275578292711982,2.3539017036309047,2.75,0.0,1.455115658542396,2.0,0,180.0,0.0,0.0
 0.7446120386553923,2.379008396807626,2.75,0.0,1.4892240773107843,2.0,0,180.0,0.0,1.6997425029425432e-12
 0.7613332240003496,2.404189586663853,2.75,0.0,1.5226664480006988,1.9999999999999867,0,180.00000000000003,0.0,-1.7321522920151058e-12
 0.7777415441933389,2.429443218261326,2.75,0.0,1.5554830883866773,2.0,0,180.0,0.0,-1.7638378950349781e-12
 0.793855105144948,2.454767236661783,2.75,0.0,1.5877102102898955,2.0,0,179.99999999999997,0.0,0.0
 0.8096902359729177,2.4801595869269657,2.75,0.0,1.619380471945835,2.0,0,179.99999999999997,0.0,3.6504819413088144e-12
 0.8252617193481862,2.505618214118611,2.75,0.0,1.6505234386963719,2.0,0,180.00000000000003,0.0,-1.85504971675948e-12
 0.8405829849582814,2.531141063298461,2.75,0.0,1.6811659699165624,2.0,0,180.0,0.0,0.0
 0.8556662730475986,2.556726079528254,2.75,0.0,1.7113325460951967,2.0,0,180.0,0.0,0.0
 0.87052277349455,2.58237120786973,2.75,0.0,1.7410455469890995,2.0,0,180.0,0.0,0.0
 0.8851627447467167,2.6080743933846278,2.75,0.0,1.770325489493433,2.0,0,180.0,0.0,0.0
 0.8995956160617958,2.6338335811346885,2.75,0.0,1.7991912321235912,2.0,0,180.0,0.0,0.0
 0.9138300758262247,2.65964671618165,2.75,0.0,1.8276601516524489,2.0,0,180.0,0.0,0.0
 0.9278741481958459,2.685511743587253,2.75,0.0,1.8557482963916914,2.0,0,180.0,0.0,0.0
 0.9417352598879102,2.711426608413236,2.75,0.0,1.88347051977582,2.0,0,180.0,0.0,0.0
 0.9554202986247748,2.7373892557213404,2.75,0.0,1.9108405972495495,2.0000000000000164,0,180.0,0.0,0.0
 0.9689356644670569,2.7633976305733037,2.75,0.0,1.9378713289341138,2.0000000000000164,0,180.0,0.0,0.0
 0.9822873150630526,2.7894496780308673,2.75,0.0,1.9645746301261051,2.0,0,180.0,0.0,0.0
 0.995480805670648,2.815543343155769,2.75,0.0,1.990961611341296,2.0,0,180.0,0.0,0.0
 1.0085213246692724,2.8416765710097502,2.75,0.0,2.0170426493385443,1.999999999999966,0,180.0,0.0,0.0
 1.0214137251659892,2.867847306654549,2.75,0.0,2.042827450331978,2.0,0,180.0,0.0,0.0
 1.0341625532066123,2.8940534951519057,2.75,0.0,2.068325106413224,2.0,0,180.0,0.0,0.0
 1.0467720730256769,2.9202930815635595,2.75,0.0,2.0935441460513533,2.0,0,180.0,0.0,0.0
 1.059246289705168,2.946564010951251,2.75,0.0,2.1184925794103355,2.0,0,180.0,0.0,0.0
 1.071588969558586,2.9728642283767184,2.75,0.0,2.1431779391171712,1.999999999999964,0,180.0,0.0,0.0
