# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8245613086970867,2.75,0.0,0,3.0,0,180.0,0.0,0.0
 0.12303437875835478,1.8472674962317681,2.75,0.0,0.36910313627506436,3.0,0,180.0,0.0,0.0
 0.1733051756293797,1.8696133345469819,2.75,0.0,0.519915526888139,2.9999999999999987,0,180.0,0.0,0.0
 0.21140863453732708,1.8916017248324923,2.75,0.0,0.6342259036119812,2.999999999999999,0,180.0,0.0,0.0
 0.24313817687476574,1.913235568278064,2.75,0.0,0.7294145306242972,3.000000000000001,0,180.0,0.0,0.0
 0.2707476775848365,1.9345177660734605,2.75,0.0,0.8122430327545094,3.0,0,180.0,0.0,0.0
 0.29539793579888124,1.9554512194084466,2.75,0.0,0.8861938073966437,3.0,0,180.0,0.0,0.0
 0.3177813931784973,1.9760388294727866,2.75,0.0,0.9533441795354918,2.9999999999999973,0,180.0,0.0,1.381727284502742e-12
 0.33835108862359553,1.996283497456245,2.75,0.0,1.0150532658707865,3.0,0,180.00000000000003,0.0,-1.4902381190727483e-12
 0.3574230134835558,2.0161881245485858,2.75,0.0,1.0722690404506674,3.000000000000003,0,180.0,0.0,0.0
 0.3752282001151536,2.035755611939573,2.75,0.0,1.1256846003454608,3.0,0,180.0,0.0,0.0
 0.39194179170031945,2.0549888608189715,2.75,0.0,1.1758253751009584,3.0000000000000067,0,180.0,0.0,0.0
 0.40770043224526087,2.0738907723765454,2.75,0.0,1.2231012967357826,2.9999999999999964,0,180.0,0.0,0.0
 0.4226132503877691,2.0924642478020594,2.75,0.0,1.2678397511633073,3.0,0,180.0,0.0,2.0077703301267885e-12
 0.43676910726239937,2.1107121882852766,2.75,0.0,1.3103073217871983,3.0000000000000155,0,180.00000000000003,0.0,-2.1096173979361563e-12
 0.45024155466362437,2.1286374950159628,2.75,0.0,1.3507246639908732,2.9999999999999916,0,180.0,0.0,0.0
 0.46309233095700997,2.146243069183882,2.75,0.0,1.38927699287103,3.0,0,180.0,0.0,0.0
 0.47537389023918875,2.163531811978797,2.75,0.0,1.4261216707175663,3.0,0,180.0,0.0,0.0
 0.48713127313103005,2.180506624590474,2.75,0.0,1.4613938193930902,2.999999999999995,0,180.0,0.0,-2.5213886681192165e-12
 0.49840351758495816,2.197170408208676,2.75,0.0,1.4952105527548745,2.999999999999995,0,179.99999999999997,0.0,2.6264783789688108e-12
 0.5092247410368576,2.2135260640231684,2.75,0.0,1.5276742231105727,3.0,0,180.0,0.0,0.0
 0.519624983057736,2.229576493223715,2.75,0.0,1.558874949173208,3.0,0,180.0,0.0,0.0
 0.529630870388672,2.2453245970000797,2.75,0.0,1.5888926111660158,2.999999999999989,0,180.0,0.0,0.0
 0.5392661481710996,2.260773276542028,2.75,0.0,1.6177984445132987,2.9999999999999885,0,180.0,0.0,3.0607182306723508e-12
 0.5485521089451368,2.275925433039322,2.75,0.0,1.64565632683541,2.999999999999976,0,180.00000000000003,0.0,-3.1735414849757306e-12
 0.5575079425351368,2.2907839676817283,2.75,0.0,1.67252382760541,3.0,0,180.0,0.0,-3.288376900147121e-12
 0.566151023998558,2.30535178165901,2.75,0.0,1.6984530719956736,3.000000000000013,0,179.99999999999997,0.0,0.0
 0.5744971525684271,2.319631776160932,2.75,0.0,1.7234914577052811,3.0,0,179.99999999999997,0.0,7.049385734011239e-12
 0.5825607514415254,2.3336268523772583,2.75,0.0,1.747682254324576,3.0000000000000138,0,180.00000000000003,0.0,-3.646480854944847e-12
 0.5903550360027243,2.347339911497753,2.75,0.0,1.771065108008173,3.0000000000000284,0,180.0,0.0,0.0
 0.597892156393383,2.3607738547121806,2.75,0.0,1.793676469180149,3.0,0,180.0,0.0,0.0
 0.6051833190657852,2.373931583210306,2.75,0.0,1.8155499571973552,2.9999999999999694,0,180.0,0.0,0.0
 0.6122388910029625,2.386815998181892,2.75,0.0,1.836716673008887,2.9999999999999845,0,180.0,0.0,0.0
 0.6190684895440991,2.3994300008167047,2.75,0.0,1.8572054686322972,3.0000000000000324,0,180.0,0.0,0.0
 0.6256810601829133,2.4117764923045075,2.75,0.0,1.8770431805487395,2.999999999999983,0,180.0,0.0,0.0
 0.6320849442588017,2.4238583738350648,2.75,0.0,1.8962548327764048,3.0,0,180.0,0.0,0.0
 0.6382879381079014,2.4356785465981403,2.75,0.0,1.914863814323704,3.0,0,180.0,0.0,0.0
 0.6442973449613737,2.447239911783499,2.75,0.0,1.9328920348841208,2.9999999999999813,0,180.0,0.0,0.0
 0.6501200206545554,2.4585453705809055,2.75,0.0,1.950360061963666,3.000000000000019,0,180.0,0.0,0.0
 0.6557624140306901,2.4695978241801235,2.75,0.0,1.9672872420920702,3.0,0,180.0,0.0,0.0
 0.6612306027772921,2.4804001737709176,2.75,0.0,1.983691808331876,3.0,0,180.0,0.0,0.0
 0.6665303253145931,2.490955320543052,2.75,0.0,1.9995909759437793,3.0000000000000417,0,180.0,0.0,0.0
 0.6716670092584097,2.501266165686291,2.75,0.0,2.015001027775229,2.9999999999999782,0,180.0,0.0,0.0
 0.6766457968998321,2.5113356103903994,2.75,0.0,2.029937390699496,3.000000000000022,0,180.0,0.0,0.0
 0.6814715680780106,2.52116655584514,2.75,0.0,2.0444147042340317,3.0,0,180.0,0.0,0.0
